sample_size,true_param,estimated_param,ci_lower,ci_upper
50,1.0,0.7978290323688254,0.49111699233629247,1.1158334221764434
50,1.0,1.6921750488490925,1.2235816007861755,2.2401338766019876
50,1.0,1.0308196967498366,0.6126375222408547,1.4339651849245718
50,1.0,1.17130742985164,0.6926188243763046,1.5824848340701876
50,1.0,0.8058765636472408,0.4302304831517579,1.175901236263506
50,1.0,0.8071081742329959,0.412497812993789,1.212383925322568
50,1.0,0.8501806157301924,0.47152578722893596,1.2337346739310633
50,1.0,1.0385823565971348,0.6562724322734894,1.4371184118392493
50,1.0,1.1529112020212529,0.6975886146248595,1.602364286419531
50,1.0,0.9465331022522158,0.5511656595091964,1.2886698287631873
100,1.0,1.1273708265376468,0.8681094732444963,1.3971604994766502
100,1.0,0.9004033980324566,0.6502008401357036,1.177399711432457
100,1.0,0.7641706693087538,0.4906323042551674,0.9822383493528815
100,1.0,1.3600325581393569,1.0065706034744828,1.6634622815607896
100,1.0,1.021969079652424,0.6897527138043895,1.2957941360377727
100,1.0,1.0108596330259698,0.7381829044076593,1.2820205799127395
100,1.0,0.9224638357979412,0.660646603601978,1.1708501530248134
100,1.0,0.9271490558275602,0.6692231573691514,1.2193877734849055
100,1.0,0.9358501312559077,0.6707499349675154,1.194936089308356
100,1.0,0.8270631068048249,0.5496739832042575,1.0847218100017768
200,1.0,1.257190283941743,1.0489380085535875,1.4580071838977737
200,1.0,0.9704467064809337,0.782011471285928,1.1662130836762463
200,1.0,1.0594443393552933,0.871975565856973,1.2542745744815145
200,1.0,0.8998917041137156,0.7293822942881858,1.1065719949653527
200,1.0,1.1355395659935335,0.8927046785880536,1.3289128848288945
200,1.0,0.9129036382487463,0.7312150814761527,1.0797645108500964
200,1.0,0.9920963780979802,0.7874969879555603,1.1952996998263696
200,1.0,0.9032194020157087,0.717681168557435,1.075897524589255
200,1.0,1.0679785359742904,0.8727752196310341,1.244023177779902
200,1.0,1.0154547117621542,0.8327996578561729,1.2193795796050533
400,1.0,1.0353828441683997,0.9057325723150852,1.1651341719817547
400,1.0,1.0271686394717912,0.8848851204851818,1.1610309129658263
400,1.0,1.0479099499845028,0.9141291193657459,1.183958800077836
400,1.0,0.9422686145695084,0.8066185669238647,1.0786926398832095
400,1.0,0.9609660245402091,0.8391786800754739,1.0998657217860752
400,1.0,1.1460363903631061,0.9903348878072225,1.2707462159297926
400,1.0,1.116065717622922,0.9801943631327193,1.2542178296876976
400,1.0,1.1020700810536954,0.9615559770052896,1.2431540862282244
400,1.0,0.9156357891717373,0.7941411331240139,1.0495112483260158
400,1.0,0.9931580117202418,0.8564177892699169,1.1170862188488142
